time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 17:38:13,22.9024721,120.2727048,19.899,54.75567891895837,68.07381599403779,19.89839991936912,1.152497315731246,0.3285408437915578,-0.07901330036448684,0,LSS
2022-08-17 17:38:14,22.9024767,120.27272403333333,19.928333333333335,56.72894731409164,68.5832413723747,19.92771052928297,1.9732683951332746,0.509425378336914,0.029310609913849817,0,LSS
2022-08-17 17:38:15,22.902481299999998,120.27274326666667,19.957666666666665,58.70221559317365,69.09266701353258,19.957020488350302,1.9732682790820064,0.5094256411578755,0.02930995906733358,0,LSS
2022-08-17 17:38:16,22.9024859,120.2727625,19.987,60.67548375828251,69.602092917888,19.986329796876362,1.9732681651088626,0.5094259043554246,0.029309308526059397,0,LSS
2022-08-17 17:38:17,22.902489966666664,120.27278,20.003666666666664,62.470918255190554,70.05245527598773,20.002974184448796,1.7954344969080438,0.45036235809972425,0.016644387572434027,0,LSS
2022-08-17 17:38:18,22.902494033333333,120.2727975,20.020333333333333,64.26635265324285,70.50281785106527,20.019618033280665,1.7954343980522935,0.4503625750775484,0.01664384883186898,0,LSS
2022-08-17 17:38:19,22.9024981,120.272815,20.037,66.06178695183524,70.95318064114099,20.03626134566479,1.7954342985923972,0.4503627900757152,0.016643312384125863,0,LSS
2022-08-17 17:38:20,22.902502266666666,120.2728334,20.030666666666665,67.94955756947853,71.41461810349357,20.02990301370869,1.8877706176432838,0.46143746235257765,-0.006358331956100471,0,LSS
2022-08-17 17:38:21,22.902506433333333,120.2728518,20.024333333333335,69.83732806763348,71.876055801294,20.02354409091506,1.88777049815495,0.4614376978004344,-0.006358922793630484,0,LSS
2022-08-17 17:38:22,22.9025106,120.2728702,20.018,71.7250984448934,72.33749373440496,20.017184572822583,1.8877703772599261,0.4614379331109575,-0.0063595180924771455,0,LSS
2022-08-17 17:38:23,22.902514766666666,120.2728887,20.029666666666667,73.62312854540478,72.79893215899592,20.02882434833547,1.8980301005113773,0.4614384245909662,0.01163977551288653,0,LSS
2022-08-17 17:38:24,22.902518933333333,120.2729072,20.041333333333334,75.5211585380286,73.26037082439163,20.040463522723677,1.8980299926238189,0.4614386653957041,0.011639174388207607,0,LSS
2022-08-17 17:38:25,22.9025231,120.2729257,20.053,77.41918841786978,73.72180973048224,20.052102101033583,1.8980298798411752,0.46143890609060634,0.011638578309906222,0,LSS
2022-08-17 17:38:26,22.902528066666665,120.2729458,20.069666666666667,79.48137190541996,74.27184419672149,20.068737002391117,2.062183487550186,0.5500344662392536,0.016634901357534204,0,LSS
2022-08-17 17:38:27,22.902533033333334,120.2729659,20.086333333333336,81.54355525394419,74.82187894895236,20.085371186088466,2.062183348524229,0.5500347522308715,0.016634183697348703,0,LSS
2022-08-17 17:38:28,22.902538,120.272986,20.103,83.60573846337336,75.37191398468195,20.102004659223255,2.0621832094291648,0.5500350357295929,0.0166334731347888,0,LSS
2022-08-17 17:38:29,22.902540733333332,120.27298723333334,20.072333333333333,83.7322718396652,75.67461185312715,20.07133273057205,0.1265333762918459,0.3026978684451933,-0.030671928651205604,0,LSS
