Unnamed: 0,time(millisecond),datetime(utc),lat,lon,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,time,alt,Planename,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
2276,342444,29/09/2020 12:04,51.51559212,5.848613456,173.4448874,170.5905566,85.2690316,271.9870504,0,20.10805498,2694.790112,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.7,-3.3,2.4,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,271.9870504,173.4448874,6,P-GPS,,2020-09-29 14:04:00,82.90165295,Parrot,Fixed-Wing,581.9714316599591,368.291299692488,82.86451807900647,-15.699010837720122,-9.116685055583241,0.005757370158075341,0
2281,343243,29/09/2020 12:04,51.5155509,5.848498531,172.7788769,169.8261209,85.3674568,271.3210399,0,21.2315581,2724.842607,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,245.2,-1.1,1.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,271.3210399,172.7788769,6,P-GPS,,2020-09-29 14:04:00,82.69865295,Parrot,Fixed-Wing,573.9941001907035,363.7042609032907,82.66250284525384,-4.999129853695546,-2.8745455343697497,-0.1265962671660571,0
2290,344449,29/09/2020 12:04,51.51550708,5.84837665,171.2171971,167.7723151,85.8595828,269.75936,0,21.53669909,2756.738933,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.3,1.0,0.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,269.75936,171.2171971,6,P-GPS,,2020-09-29 14:04:00,82.22265293,Parrot,Fixed-Wing,565.5338923723588,358.8278909528884,82.187533371792,-5.301732494901921,-3.0558598060855937,-0.2976476636990897,0
2300,345987,29/09/2020 12:04,51.51546402,5.848258034,169.9245461,165.0689029,87.270344,268.4667091,0,20.46965634,2787.864262,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,242.4,0.5,2.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,268.4667091,169.9245461,6,P-GPS,,2020-09-29 14:04:00,81.82865292,Parrot,Fixed-Wing,557.3003169008106,354.03612252275525,81.79452452219314,-5.159709496979586,-3.002842830763064,-0.24628565083049478,0
2306,347053,29/09/2020 12:04,51.51542251,5.848144643,167.6607665,160.9678529,89.1076144,266.2029295,0,20.50372493,2817.690379,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,244.0,3.0,2.5,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.2029295,167.6607665,6,P-GPS,,2020-09-29 14:04:00,81.1386529,Parrot,Fixed-Wing,549.4293916777203,349.41684334130355,81.10546083803723,-4.932448577647943,-2.894749522136196,-0.43181342631143305,0
2324,349466,29/09/2020 12:04,51.51529698,5.847799882,167.8280894,155.7874066,94.4553836,266.3702523,0,20.85141252,2908.241563,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,242.7,0.4,3.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.3702523,167.8280894,6,P-GPS,,2020-09-29 14:04:00,81.1896529,Parrot,Fixed-Wing,525.4982358777349,335.44790430331966,81.15922364432728,-14.996864033319499,-8.753872198788708,0.03369137298341862,0
2330,350273,29/09/2020 12:04,51.51525317,5.847682929,167.2900316,154.363522,95.3412104,265.8321945,0,21.2752008,2939.209412,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.7,0.4,4.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.8321945,167.2900316,6,P-GPS,,2020-09-29 14:04:00,81.02565289,Parrot,Fixed-Wing,517.3800581588467,330.57278216755935,80.99614062987328,-5.087393541124519,-3.0550778419096716,-0.10219873266263432,0
2342,352285,29/09/2020 12:04,51.51516995,5.847455571,167.9330762,155.203417,95.14436,266.4752392,0,19.66169598,2999.019125,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,241.8,-0.7,1.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,266.4752392,167.9330762,6,P-GPS,,2020-09-29 14:04:00,81.2216529,Parrot,Fixed-Wing,501.59820134409375,321.3121908639437,81.19387220073573,-9.889967823631475,-5.8033063596765055,0.12391183727618248,0
2350,353493,29/09/2020 12:04,51.51512871,5.847345599,167.4540736,154.7244144,95.14436,265.9962365,0,20.09132267,3028.146422,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.3,1.4,2.7,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,265.9962365,167.4540736,6,P-GPS,,2020-09-29 14:04:00,81.07565289,Parrot,Fixed-Wing,493.9645621739501,316.7230923453879,81.0486963848752,-4.783749254356353,-2.875836298651807,-0.09097688342273313,0
2360,355117,29/09/2020 12:04,51.51508627,5.847234798,165.8497428,153.1200836,95.14436,264.3919058,0,20.63718077,3057.673982,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,245.2,1.6,3.1,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.3919058,165.8497428,6,P-GPS,,2020-09-29 14:04:00,80.58665288,Parrot,Fixed-Wing,486.27334833674,312.0004718017646,80.56051906300493,-4.819829394445546,-2.9595101367282552,-0.30592458556652424,0
2370,356535,29/09/2020 12:04,51.51499965,5.847001362,165.5971182,155.492131,92.519688,264.1392811,0,21.50401739,3119.324247,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.8,2.6,2.0,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.1392811,165.5971182,6,P-GPS,,2020-09-29 14:04:00,80.50965288,Parrot,Fixed-Wing,470.06946598808713,302.36164304505206,80.4851958366977,-10.154437271049042,-6.040335264749572,-0.047202575292298404,0
2378,357742,29/09/2020 12:04,51.51495623,5.846878285,166.154861,157.2309762,91.3385856,264.6970239,0,21.81862063,3151.378054,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.8,1.9,2.8,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.6970239,166.154861,6,P-GPS,,2020-09-29 14:04:00,80.67965288,Parrot,Fixed-Wing,461.52608482079614,297.5299792554649,80.65604581566123,-5.353854482480265,-3.0278439333546854,0.10706603249865339,0
2390,359756,29/09/2020 12:04,51.51486828,5.84663625,164.9737586,156.7060418,90.6824176,263.5159215,0,21.73404193,3214.934486,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.7,2.7,3.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,263.5159215,164.9737586,6,P-GPS,,2020-09-29 14:04:00,80.31965287,Parrot,Fixed-Wing,444.7251705043119,287.7431894430538,80.29768620859716,-10.528577463856507,-6.133057565882211,-0.22457211624425583,0
2397,360758,29/09/2020 12:04,51.51482222,5.846514154,165.6168032,156.4632596,91.5682444,264.1589661,0,20.95659343,3247.332781,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,245.3,1.9,1.6,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.1589661,165.6168032,6,P-GPS,,2020-09-29 14:04:00,80.51565288,Parrot,Fixed-Wing,436.2498671295027,282.6178499911168,80.49449962082265,-5.311192380989173,-3.2118807602829476,0.1233364576181989,0
2410,362568,29/09/2020 12:04,51.5147326,5.846278218,166.318903,155.492131,93.2414728,264.8610659,0,22.56513225,3310.072284,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-2.013246,0.0,248.9,0.8,4.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,264.8610659,166.318903,6,P-GPS,,2020-09-29 14:04:00,80.72965288,Parrot,Fixed-Wing,419.87229617449896,272.6454011997706,80.71003083254956,-10.263282177469419,-6.249403908989293,0.13506628364381248,0
2418,363976,29/09/2020 12:04,51.51468673,5.846153795,169.0748086,157.624677,93.8648324,267.6169715,0,20.56886462,3342.880684,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,249.3,0.0,2.2,0,0,1024,1024,1024,1024,0,0,58,,,,,,,0,32,267.6169715,169.0748086,6,P-GPS,,2020-09-29 14:04:00,81.56965291,Parrot,Fixed-Wing,411.23544278059103,267.5412557877483,81.55080868039204,-5.41243043615262,-3.1985991562696268,0.5268876761200258,0
2436,366385,29/09/2020 12:04,51.51456246,5.845814654,169.0879319,158.2611599,93.2414728,267.6300949,0,21.39635347,3432.152341,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,247.5,0.2,3.8,0,0,1024,1024,1024,1024,0,0,57,,,,,,,0,32,267.6300949,169.0879319,6,P-GPS,,2020-09-29 14:04:00,81.57365291,Parrot,Fixed-Wing,387.69364146449635,253.7131826480711,81.55684541945591,-14.752868452643204,-8.665596198185424,0.0037830247607844,0
2440,367192,29/09/2020 12:04,51.51456246,5.845814654,170.1870133,159.3602413,93.2414728,268.7291763,0,21.20120282,3432.152341,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,244.1,0.7,1.8,0,0,1024,1024,1024,1024,0,0,57,,,,,,,0,32,268.7291763,170.1870133,6,P-GPS,,2020-09-29 14:04:00,81.90865292,Parrot,Fixed-Wing,387.69366178538684,253.71319598156373,81.89184542886494,1.2734430137278689e-05,8.355658947658878e-06,0.2099334288012545,0
2454,369404,29/09/2020 12:04,51.51443549,5.845453144,171.3845199,160.8202151,92.9790056,269.9266829,0,22.00003647,3526.214024,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-2.013246,0.0,247.2,-0.4,0.9,0,0,1024,1024,1024,1024,0,0,57,,,,,,,0,32,269.9266829,171.3845199,6,P-GPS,,2020-09-29 14:04:00,82.27365293,Parrot,Fixed-Wing,362.5989290317584,239.5847332293979,82.25886505705124,-15.726039235383883,-8.853840435662507,0.22999906512968152,0
2460,370412,29/09/2020 12:04,51.51439235,5.84533035,172.0242837,160.5413437,93.8976408,270.5664467,0,22.06437086,3558.169405,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-2.013246,0.0,244.8,-0.9,4.8,0,0,1024,1024,1024,1024,0,0,57,,,,,,,0,32,270.5664467,172.0242837,6,P-GPS,,2020-09-29 14:04:00,82.46865294,Parrot,Fixed-Wing,354.0749798412585,234.78440254992324,82.45452157792994,-5.34167710516219,-3.008208509306414,0.12261147206487993,0
2470,371615,29/09/2020 12:04,51.51435022,5.845203936,173.3694281,161.7552545,94.0288744,271.9115911,0,21.1521691,3590.616913,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,242.5,0.8,-2.9,0,0,1024,1024,1024,1024,0,0,56,,,,,,,0,32,271.9115911,173.3694281,6,P-GPS,,2020-09-29 14:04:00,82.87865295,Parrot,Fixed-Wing,345.2997190310541,230.0964487333526,82.86517264341322,-5.499165787372142,-2.937785645172819,0.2573414441685376,0
2477,372823,29/09/2020 12:04,51.51430798,5.845087909,173.0150974,161.8930498,93.5367484,271.5572603,0,21.20464771,3621.095916,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.223694,242.2,-3.0,3.1,0,0,1024,1024,1024,1024,0,0,56,,,,,,,0,32,271.5572603,173.0150974,6,P-GPS,,2020-09-29 14:04:00,82.77065295,Parrot,Fixed-Wing,337.2454765476655,225.39630044003866,82.75777062780244,-5.047327443116586,-2.9454275205258047,-0.06730529183300928,0
2494,375446,29/09/2020 12:04,51.51418244,5.84473752,174.9048612,162.175202,95.14436,273.4470242,0,18.59541379,3712.795394,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,244.0,-4.0,1.9,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,273.4470242,174.9048612,6,P-GPS,,2020-09-29 14:04:00,83.34665297,Parrot,Fixed-Wing,312.9224762720713,211.42723955746106,83.33548640657088,-15.242420009471541,-8.753948554766675,0.3620353758299802,0
2499,376051,29/09/2020 12:04,51.51418244,5.84473752,173.1791394,160.4494802,95.14436,271.7213023,0,19.55049769,3712.795394,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.447388,247.4,-4.3,2.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,271.7213023,173.1791394,6,P-GPS,,2020-09-29 14:04:00,82.82065295,Parrot,Fixed-Wing,312.9224505189736,211.42722211219345,82.80948638711938,-1.6138614779290068e-05,-1.0932372370673053e-05,-0.3296268194970506,0
2510,377662,29/09/2020 12:04,51.51410262,5.844506647,170.2460684,159.0255956,93.6351736,268.7882314,0,21.28956195,3772.637916,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,242.9,2.8,-2.0,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,268.7882314,170.2460684,6,P-GPS,,2020-09-29 14:04:00,81.92665292,Parrot,Fixed-Wing,296.8957562959121,202.54549483244529,81.91653932503883,-10.043399331635586,-5.5658848034196975,-0.5595803976581154,0
2523,379492,29/09/2020 12:04,51.5140164,5.844280732,171.607617,163.3070918,90.715226,270.14978,0,20.63639784,3832.775713,15,0,0,279.4443997,180.9022368,35.24880574,3832.775713,-1.11847,-1.789552,0.223694,236.9,-2.0,0.5,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,270.14978,171.607617,6,P-GPS,,2020-09-29 14:04:00,82.34165293,Parrot,Fixed-Wing,281.21329230899653,192.95181847324693,82.3325461929432,-9.827681624944598,-6.012039750234596,0.2606977484511123,0
2527,380093,29/09/2020 12:04,51.5140164,5.844280732,170.912079,162.6115538,90.715226,269.4542419,0,21.4045183,3832.775713,15,0,0,279.4443997,180.9022368,35.24880574,3832.775713,-1.11847,-1.789552,0.223694,240.5,-1.1,3.5,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,269.4542419,170.912079,6,P-GPS,,2020-09-29 14:04:00,82.12965293,Parrot,Fixed-Wing,281.2132829812032,192.9518120565557,82.12054619377926,-5.845419660150223e-06,-4.021128223101448e-06,-0.1328533894935128,0
2546,382899,29/09/2020 12:04,51.51388575,5.843915308,172.2342575,166.0662783,88.58268,270.7764204,0,22.90000217,3928.379391,15,0,0,279.4443997,180.9022368,35.24880574,3928.379391,-1.11847,-2.013246,0.0,241.5,-2.5,3.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,270.7764204,172.2342575,6,P-GPS,,2020-09-29 14:04:00,82.53265294,Parrot,Fixed-Wing,255.84625819068825,178.41442478978274,82.52503543696648,-15.896675651304301,-9.11009990748701,0.25348003388213536,0
2561,385313,29/09/2020 12:04,51.51379574,5.843656796,173.2808454,164.389769,91.3057772,271.8230084,0,21.40635259,3995.505377,15,0,0,279.4443997,180.9022368,35.24880574,3995.505377,-1.11847,-1.789552,0.0,243.9,-2.8,-0.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,271.8230084,173.2808454,6,P-GPS,,2020-09-29 14:04:00,82.85165295,Parrot,Fixed-Wing,237.90075600801038,168.3990903362267,82.84500105524981,-11.245852832708673,-6.276278935440804,0.20051187300928827,0
2563,385518,29/09/2020 12:04,51.51375185,5.843533809,173.2808454,162.913391,92.7821552,271.8230084,0,21.40635259,4027.657609,15,0,0,279.4443997,180.9022368,35.24880574,4027.657609,-1.11847,-1.789552,0.0,243.9,-2.8,-0.2,0,0,1024,1024,1024,1024,0,0,55,,,,,,,0,32,271.8230084,173.2808454,6,P-GPS,,2020-09-29 14:04:00,82.85165295,Parrot,Fixed-Wing,229.3631636293453,163.51551648289143,82.84544027967056,-5.350226840060227,-3.0603742538497802,0.0002752474211058771,0
2581,388138,29/09/2020 12:04,51.51367178,5.84329852,177.7296645,164.6063045,95.5380608,276.2718274,0,17.39979173,4088.418766,15,0,0,279.4443997,180.9022368,35.24880574,4088.418766,-0.894776,-1.565858,0.0,249.0,-6.4,3.9,0,0,1024,1024,1024,1024,0,0,54,,,,,,,0,32,276.2718274,177.7296645,6,P-GPS,,2020-09-29 14:04:00,84.20765299,Parrot,Fixed-Wing,213.02969851365077,154.60628690343407,84.20222790360316,-10.235642506376045,-5.583119585257635,0.8502539404394464,0
2584,388544,29/09/2020 12:05,51.51363675,5.843197811,177.98557,163.6482992,96.7519716,276.5277329,0,17.29284363,4114.567061,15,0,0,279.4443997,180.9022368,35.24880574,4114.567061,-0.894776,-1.565858,0.223694,247.2,-7.6,3.0,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,276.5277329,177.98557,6,P-GPS,,2020-09-29 14:05:00,84.285653,Parrot,Fixed-Wing,206.03857457169363,150.7085779484077,84.2805504517521,-4.38110620623179,-2.442565320644389,0.049082151115057725,0
2597,390359,29/09/2020 12:05,51.51360024,5.843095056,177.1292708,161.8405564,97.7034152,275.6714337,0,18.40207506,4141.404332,15,0,0,279.4443997,180.9022368,35.24880574,4141.404332,-0.894776,-1.565858,0.0,245.2,-2.6,-0.1,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,275.6714337,177.1292708,6,P-GPS,,2020-09-29 14:05:00,84.02465299,Parrot,Fixed-Wing,198.90540075326248,146.646201022983,84.01987115997753,-4.470124166803163,-2.5457572927892573,-0.1633590925452825,0
2608,391797,29/09/2020 12:05,51.51352447,5.842884117,176.1056487,160.7513175,97.769032,274.6478116,0,20.0056255,4196.653678,15,0,0,279.4443997,180.9022368,35.24880574,4196.653678,-1.11847,-1.789552,0.0,247.2,-2.4,2.8,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,274.6478116,176.1056487,6,P-GPS,,2020-09-29 14:05:00,83.71265298,Parrot,Fixed-Wing,184.26215192289467,138.21550539977315,83.7084984595378,-9.176439848978163,-5.2832381780598,-0.19512697552974242,0
2617,393374,29/09/2020 12:05,51.51348356,5.842769096,175.9448875,161.3123411,97.0472472,274.4870505,0,19.84047222,4226.706172,15,0,0,279.4443997,180.9022368,35.24880574,4226.706172,-0.894776,-1.789552,0.0,245.5,-3.2,0.1,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,274.4870505,175.9448875,6,P-GPS,,2020-09-29 14:05:00,83.66365298,Parrot,Fixed-Wing,176.2774504657463,133.66359282330185,83.65982073791153,-5.003748381412282,-2.8525330983361337,-0.03050471856780435,0
2627,394594,29/09/2020 12:05,51.51340389,5.842538328,175.0065673,167.9855697,89.4356984,273.5487302,0,21.56595826,4286.515885,15,0,0,279.4443997,180.9022368,35.24880574,4286.515885,-1.11847,-2.013246,0.0,244.9,-2.0,-0.3,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,273.5487302,175.0065673,6,P-GPS,,2020-09-29 14:05:00,83.37765297,Parrot,Fixed-Wing,160.25759305797555,124.79900837503695,83.37442219690101,-10.03911492555871,-5.555141957773244,-0.17884982867585428,0
2633,395594,29/09/2020 12:05,51.5133623,5.842417477,176.1975122,172.9494806,85.6627324,274.7396751,0,20.801059,4317.815099,15,0,0,279.4443997,180.9022368,35.24880574,4317.815099,-1.11847,-1.789552,0.0,245.4,-2.7,0.1,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,274.7396751,176.1975122,6,P-GPS,,2020-09-29 14:05:00,83.74065298,Parrot,Fixed-Wing,151.86813658401695,120.17147311988617,83.73771597479058,-5.257394966835911,-2.89992333052844,0.22766419794751955,0
2647,397807,29/09/2020 12:05,51.51328043,5.842183012,175.9514492,176.8044676,81.5616824,274.4936121,0,21.20236603,4378.773106,15,0,0,279.4443997,180.9022368,35.24880574,4378.773106,-1.11847,-1.789552,0.0,246.7,-2.7,2.9,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,274.4936121,175.9514492,6,P-GPS,,2020-09-29 14:05:00,83.66565298,Parrot,Fixed-Wing,135.59155565613372,111.06219213074789,83.66324721951395,-10.19999506680472,-5.708485188813672,-0.0466671065513181,0
2653,398619,29/09/2020 12:05,51.5132387,5.84206111,175.4691657,177.7657537,80.1181128,274.0113287,0,21.41990845,4410.301978,14,0,0,279.4443997,180.9022368,35.24880574,4410.301978,-1.11847,-1.789552,0.0,246.9,-1.6,1.0,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,274.0113287,175.4691657,6,P-GPS,,2020-09-29 14:05:00,83.51865297,Parrot,Fixed-Wing,127.12908071088978,106.4191100292487,83.51650033917755,-5.303153228364913,-2.9096660250636623,-0.09196141758101191,0
2668,401037,29/09/2020 12:05,51.51315811,5.84182227,174.9278271,180.0459375,77.2965904,273.4699901,0,22.11467964,4471.883345,15,0,0,279.4443997,180.9022368,35.24880574,4471.883345,-1.11847,-2.013246,0.0,245.8,-2.0,0.9,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,273.4699901,174.9278271,6,P-GPS,,2020-09-29 14:05:00,83.35365297,Parrot,Fixed-Wing,110.54868884153208,97.45231317254971,83.35195201515978,-10.390383338027714,-5.619195094387941,-0.1031169937143881,0
2672,401643,29/09/2020 12:05,51.51311537,5.841696297,174.622709,181.2171974,75.8202124,273.1648719,0,22.47901006,4504.39647,15,0,0,279.4443997,180.9022368,35.24880574,4504.39647,-1.11847,-2.013246,0.0,246.5,-1.6,-0.2,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,273.1648719,174.622709,6,P-GPS,,2020-09-29 14:05:00,83.26065296,Parrot,Fixed-Wing,101.80355758020305,92.69689639781426,83.25916820748819,-5.48028459535429,-2.980062450327528,-0.058144544282538006,0
2689,404066,29/09/2020 12:05,51.51303393,5.841454188,173.6253336,177.759192,78.2808424,272.1674966,0,20.65834222,4566.73243,15,0,0,279.4443997,180.9022368,35.24880574,4566.73243,-0.894776,-1.789552,0.223694,246.8,-2.0,3.6,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,272.1674966,173.6253336,6,P-GPS,,2020-09-29 14:05:00,82.95665295,Parrot,Fixed-Wing,84.99613806474457,83.6356068554415,82.95553913567542,-10.532654056953042,-5.67841053600876,-0.19027429951970024,0
2697,405061,29/09/2020 12:05,51.51299318,5.84133529,172.0472496,174.9671972,79.4947532,270.5894125,0,21.80853203,4597.506709,15,0,0,279.4443997,180.9022368,35.24880574,4597.506709,-1.11847,-2.013246,0.0,246.5,0.6,-0.2,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,270.5894125,172.0472496,6,P-GPS,,2020-09-29 14:05:00,82.47565294,Parrot,Fixed-Wing,76.74211035718662,79.1016436938489,82.47470143463015,-5.172526237014178,-2.8412847935462047,-0.3013250878870761,0
2707,406674,29/09/2020 12:05,51.51291025,5.841092199,171.7388506,173.576121,80.5774304,270.2810136,0,20.99325688,4660.334795,15,0,0,279.4443997,180.9022368,35.24880574,4660.334795,-1.11847,-1.789552,0.0,245.8,-1.5,0.6,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,270.2810136,171.7388506,6,P-GPS,,2020-09-29 14:05:00,82.38165294,Parrot,Fixed-Wing,59.866436168243766,69.87466381809605,82.38098960433854,-10.575427003919708,-5.782243189228877,-0.05872610537254751,0
2715,407678,29/09/2020 12:05,51.51286777,5.840972719,170.8989556,171.8175908,81.4960656,269.4411185,0,21.27956283,4691.568392,15,0,0,279.4443997,180.9022368,35.24880574,4691.568392,-1.11847,-1.789552,0.223694,244.6,-0.5,0.9,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,269.4411185,170.8989556,6,P-GPS,,2020-09-29 14:05:00,82.12565293,Parrot,Fixed-Wing,51.571966574453086,65.14826595706727,82.12511195879335,-5.19786982986662,-2.961877256645669,-0.1603500596243404,0
2727,409695,29/09/2020 12:05,51.51278222,5.840729841,170.1181157,170.5118165,82.021,268.6602786,0,21.62326866,4754.855795,15,0,0,279.4443997,180.9022368,35.24880574,4754.855795,-1.11847,-1.789552,0.0,244.8,0.1,-0.4,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,268.6602786,170.1181157,6,P-GPS,,2020-09-29 14:05:00,81.88765292,Parrot,Fixed-Wing,34.710989727804886,55.629869512356954,81.88731593056552,-10.566216665485316,-5.964864317027238,-0.14901890793750985,0
2732,410505,29/09/2020 12:05,51.51278222,5.840729841,170.1345199,170.5282207,82.021,268.6766828,0,21.50793204,4754.855795,15,0,0,279.4443997,180.9022368,35.24880574,4754.855795,-1.11847,-1.789552,0.0,244.2,-0.4,11.1,0,0,1024,1024,1024,1024,0,0,53,,,,,,,0,32,268.6766828,170.1345199,6,P-GPS,,2020-09-29 14:05:00,81.89265292,Parrot,Fixed-Wing,34.71098975498376,55.62986955605858,81.89231593165353,1.7032099578363812e-08,2.7386363620698926e-08,0.003133335352040748,0
